1399.99
1376.35
1384.66
1418.15
1403.48
1379.76
1384.33
1364.24
1383.93
1394.16
1377.09
1360.33
1384.72
1376.36
1383.35
1374.19
1372.92
1380.39
1394.27
1415.51
1439.58
1452.89
1488.47
1491.19
1495.26
1497.46
1497.11
1515.36
1514.78
1513.83
1492.27
1500.76
1507.1
1519.61
1517.97
1530.4
1538.93
1529.54
1529.57
1537.43
1531.69
1533.68
1578.38
1583.12
1606.84
1582.08
1529.2
1481.27
1475.22
1486.85
1455.04
1459.68
1424.99
1444.32
1413.79
1477.27
1449.13
1437.08
1398.2
1401.5
1408.54
1417.8
1432.94
1396.61
1435.66
1480.73
1547.39
1515.37
1513.22
1533.09
1554.46
1563.21
1591.43
1576.4
1570.97
1618.17
1666.56
1671.8
1642.37
1673.92
1647.71
1639.65
1647.69
1625.31
1654.36
1656.02
1696.06
1755.45
1748.55
1742.35
1763.6
1802.8
1838.18
1800.59
1793.82
1809.67
1797.87
1792.7
1772.16
1746.23
1760.66
1758.97
1783.34
1807.7
1759.35
1760.55
1728.55
1665.38
1671.47
1664.7
1627.88
1609.85
1611.69
1632.12
1607.97
1628.64
1602.85
1618.62
1615.5
1581.84
1571.55
1612.84
1626.18
1661.9
1679.24
1681.47
1700.64
1695.64
1683.63
1667.6
1657.02
1678.19
1647.39
1677.7
1686.79
1656.59
1683.24
1710.24
1677.56
1662.64
1682.7
1677.22
1677.89
1670.99
1688.34
1721.8
1714.31
1686.98
1708.52
1704.62
